author_id,score
963,100.69931037822438751359678194062397946870860396336533268153515365686445108011556597840680560520902684483530600998088634966318300194198341857740
1200,23.33006530146114952911746535455929035154128415903441627946084506491861637019325958507118123636829875188976002500141945633517780541655229140254
987,6.2093194289157763604332617494229292048280218649831505051880456387771301102489193462384467713416057018503694480566464776019431621954488417280
912,6.02465221790822172907363012603615379521795748943712770717456367638744408111421039722905527792776090076597340208236424710785902966321715327950
1307,4.0339699989001664197018736154855433718871417988462791307421949255399376033060981202043456810731151271805370585358796456695373269622925692160
916,3.5121184700733150636374584598914145106150548192881732412324742263342960754407722313694453138927459693046610037016150879010274540956612596050
985,3.2568352179325225029199954984808098754427624573474271026561156282860986580601358931246298485328320879708196906846125089359665937130776949440
823,2.98378058270039839281701752597331646221859686301900564936700736252804428986880644436979956172263185635218978854312189573425979717125553685888
601,2.92200043936200135790369646468008965730786325610339382160496498984539897234398284771447137321025650498527370709444227224670994123829585667922
1362,2.7210774941672259007624786663070076524386455323197553613494763594938648653458331228288391606721497552649612540917509753889725721663175631530
