1,0.33468253968253964,0.5,0.1992916046626984
2,0.6361507936507936,0.7,0.775936259920635
3,0.33924603174603174,0.5,0.0787171378968254
4,0.37702380952380954,0.4,0.2240838913690476
5,0.24869047619047616,0.4,0.0720005580357143
6,0.42146825396825394,0.4,0.2659675719246032
7,0.3999206349206349,0.5,0.21037791418650795
8,0.4068650793650794,0.5,0.20847904265873018
9,0.3470238095238095,0.4,0.10533389136904762
10,0.4918650793650793,0.6,0.26847253224206347
11,0.22079365079365082,0.5,0.014612785218253967
12,0.20107142857142857,0.4,0.02921781994047619
13,0.4503571428571428,0.3,0.7213820684523808
14,0.36924603174603177,0.6,0.0850647941468254
15,0.6375396825396825,0.7,0.735191902281746
16,0.416031746031746,0.6,0.10756758432539681
17,0.24968253968253964,0.4,0.07321738591269841
18,0.2676190476190476,0.5,0.1943777901785714
19,0.5415873015873015,0.5,0.7286070808531745
20,0.6868650793650792,0.6,0.9153475322420636
21,0.34341269841269845,0.5,0.19802052331349204
22,0.16746031746031748,0.3,0.0284148685515873
23,0.346468253968254,0.4,0.20607173859126984
24,0.6125793650793651,0.5,0.7891338045634921
25,0.40019841269841266,0.6,0.0887850322420635
26,0.43507936507936507,0.6,0.14811817956349205
27,0.633095238095238,0.8,0.7314267113095236
28,0.4836904761904761,0.3,0.7630487351190476
29,0.3460714285714286,0.4,0.22036365327380952
30,0.4148015873015873,0.5,0.2634610615079365
31,0.20773809523809522,0.3,0.03172433035714285
32,0.39107142857142857,0.3,0.6983909970238095
33,0.47964285714285715,0.7,0.22712053571428573
34,0.31329365079365085,0.6,0.0803679935515873
35,0.3169047619047619,0.4,0.13654203869047618
36,0.276468253968254,0.4,0.07482173859126984
37,0.5896428571428571,0.6,0.7332728794642858
38,0.4514682539682539,0.5,0.2723152281746032
39,0.44869047619047614,0.7,0.22340029761904762
40,0.4106349206349206,0.5,0.2248868427579365
41,0.5618253968253968,0.8,0.15567646329365079
42,0.3613095238095238,0.6,0.04473121279761905
43,0.3985714285714285,0.3,0.7041527157738094
44,0.4128571428571428,0.6,0.10666852678571427
45,0.4199206349206349,0.5,0.21662791418650792
46,0.4621428571428571,0.7,0.1088588169642857
47,0.18412698412698414,0.5,0.005758618551587302
48,0.28440476190476194,0.4,0.19588448660714283
49,0.2265079365079365,0.2,0.19386780753968252
50,0.34563492063492063,0.4,0.0904141865079365
51,0.4682539682539682,0.6,0.2677672371031746
52,0.406031746031746,0.5,0.10746992807539682
53,0.2531349206349206,0.5,0.03325272817460317
54,0.27218253968253964,0.5,0.07380332341269841
55,0.288968253968254,0.4,0.07531001984126984
56,0.08456349206349206,0.1,0.010773189484126982
57,0.08456349206349206,0.1,0.010773189484126982
58,0.2312301587301587,0.4,0.06998542906746032
59,0.48964285714285716,0.6,0.15254371279761905
60,0.26869047619047615,0.4,0.04179222470238095
61,0.33646825396825397,0.5,0.19991939484126983
62,0.08567460317460318,0.2,0.004837859623015873
63,0.3010317460317461,0.6,0.035171750992063495
64,0.047896825396825396,0.1,0.0019190228174603176
65,0.1691269841269841,0.4,0.015491691468253969
