author_id,score
1321,0.7944652838416447342650994034759896899620192553241740320647570228352
748,0.5493908960495234231520274589762244999078514163949544810747784217152
626,0.3094129030661505703225675630740157014759581911093424078611554128384
1513,0.1707306232582786125316560267687068212590847490124359705552683474304
1526,0.1672584886329927732024791331637147753770776702808351729454323643264
1126,0.1612692501869234171502882483111935579161740756469493785070121905856
1251,0.1427350213858759965880627303836197367367037747364405114935515558016
1103,0.0691217655669867716037735294512679294257079109025805198191981201088
1226,0.0210040144301493783409651381659634602049828913525138857247363545984
1343,0.0183561079763690479872959436418727538256582847161444167712974216064
