author_id,score
823,0.97425689034918669066400302091190387237954961095826487642412844261444545
1126,0.55682386482946731662845849572191427449619561660419362211565130347024515
1402,0.01995991198975438339678406487018284981439649928778247632659549342986502
879,0.01551342726865737294938873845176967294754669846394779144711017724368772
1347,0.01024697640219605902278201564324584747261952608364582203531076525879272
715,0.00936019653569300011957753104929715724478191844060853400658862902420642
1283,0.00922174874672071611473856134155297207024494123553744796151394564858352
1389,0.00830174837146125837665712543049855665509251093930656901965077546073332
804,0.00818592054726018080827116740180593295598602810363899043763549748683692
1050,0.00799599828827650069888768519106356828093545595317910557553664964900902
