author_id,score
1528,0.0123564742974731733922473895418072262980273380755792253266390590022966876171390035517838509795661648212954800634029417541243455963965443800539386978728852680
1579,0.0123463799672461854812838494678776547385115779545335830460838075708096585791152996506999125113604917998313662288862390935996583916682479451286826685382893510
1475,0.0118496366120352332427364625772500265492078895328780510475217072923338680803556167267478148933499031864966605241136252783725283581204193664848343888511096090
788,0.0115349089518451227029128494678776547385115779545335830460838075708096585791152996506999125113604917998313662288862390935996583916682479451286826685382893510
1337,0.0106268975903243299572658494678776547385115779545335830460838075708096585791152996506999125113604917998313662288862390935996583916682479451286826685382893510
1317,0.0072183578810038925162843571324185082817035200238380201853294236626517677929132225182864990908922847128119169431109645199702140778792064593775295650930932030
1299,0.0062306927472120107828658494678776547385115779545335830460838075708096585791152996506999125113604917998313662288862390935996583916682479451286826685382893510
1525,0.0062139332413762704866408494678776547385115779545335830460838075708096585791152996506999125113604917998313662288862390935996583916682479451286826685382893510
1503,0.0042114988004738186286267106677072386002644503331788768591162377300188138941034327239985451516845001577203269221443485557557354765015919516476122714902992880
1512,0.0032012947227385288697798494678776547385115779545335830460838075708096585791152996506999125113604917998313662288862390935996583916682479451286826685382893510
