author_id,score
707,0.013782068111854915839530864218451074214630430179054198384045899458912459312803100695181205967719142346158331589349195394794260647642960477361116432345500000
832,0.010262665857745908441432864218451074214630430179054198384045899458912459312803100695181205967719142346158331589349195394794260647642960477361116432345500000
714,0.009026819192656423871544864218451074214630430179054198384045899458912459312803100695181205967719142346158331589349195394794260647642960477361116432345500000
1180,0.005133891886913648207384899605954197434780740271987856518781103491444308910247792869232053337278721770407158902339695244689657590229100124005526419966015625
839,0.003085694216399328929559831148147692201388265668598740463080062570189371264352648897041776646353144397032214304608737260125552463806479107881124460590421875
1242,0.003071284213972794043628777575218527367549033345794280107770182252272312611750574322501748548502408368138749978367829165499198628787219952461921878091640625
747,0.003053535264084560429175369851966589647587633491786522870065901631921301655809375462774510351716988781199831949838348521825169704153654863619452557580390625
1222,0.001110167587800379388979535482464583521189264807281189124199363639415599974383237094295317517512161876488378267600443168973022767332517836281214273785140625
770,0.001041683708541952655874822623603109029763493574260378393585331102091399551454918002053570084196759360779575024384022923776973671109708461473632634563734375
657,0.001026273338486317186738113677164110159958851654064820100204486869140876305607890703243440711003168585234321360761085963182753973268980769344199089017375000
