author_id,score
703073,0.999999549276443657835386188024586623375864208234262598012580076739788431735248458652849808227710008313254850895763968
987830,0.222702082634823391888872052898127261295635745586873075649544722673862967073682887667165430790773930879809662933930848
702766,0.027114206931934893591230123285821689879950504345629081032346049721780491803863223925415189806073354526313533775763968
997118,0.024321004744758582567781828479835249269949246084028373245795747643359536493603598841475970876414805948292739944360480
1330,0.014067127745345954222242188024586623375864208234262598012580076739788431735248458652849808227710008313254850895763968
940,0.003647761353024132242124267547464273268449198516465003180279611876488816943015312124492103981022346808869763778411840
990280,0.001909568948341421952346242277579614027174657578520472578368874264855006845004657910279847057306585562414618212254080
1002873,0.001761150327109758163749075530645793616807969519483680869934218951363707855497448014195877935895101980585077531315840
702709,0.001498015659447603644765188024586623375864208234262598012580076739788431735248458652849808227710008313254850895763968
1000492,0.001381576894638611025196095305773236166215218550044625971495364474967049809637843683451234417161056753932742549932800
