author_id,score
702864,0.5701875517548409030856731686905076953387630694184310016761578079285560227430343564203845949495785692186186985274367266763249715641478846047441936000644768420343616
703627,0.5078145385050074936209417590698744267673070864950426302590173076765990159847533329423820339009404575997509371451255589177570819290731655874690479176191373336320861
704194,0.0626194857242578872988389963736829689855164438480196613750330434997912889592738815345290910529121009561722702237590930271313803919556539995331004412977206084343616
749418,0.0491306254852160650550356140443509788012803311429283703081380148115156958241845211253330911988035906274226083353874675919379440787951546931381973117016026873721118
960,0.0156942098768747266261982554686472084408836154445632643506862452211941748531772178108496253649716247861180177896881047478370650467694773049060358185968685124343616
931,0.0106464867599505176862635623770659208498727911645052608870948986721949696669919097725808385566701835063079571989294922308671992038460176788026508519142298929716628
720900,0.0087855858581880646759132554686472084408836154445632643506862452211941748531772178108496253649716247861180177896881047478370650467694773049060358185968685124343616
704275,0.0086314891284730290715392554686472084408836154445632643506862452211941748531772178108496253649716247861180177896881047478370650467694773049060358185968685124343616
750938,0.0084010913537058890617466165381202984739872793784085473969585309638828737428166643515224670132859531031740512519717243111558745707590926869841384010141767693360658
702940,0.0079259018302871370270751503752184075333560356172443473608974151156003562569481405038968474004499985504849970787846536931500346718064398133772933910804547332343616
