author_id,score
1088,41.364719541111527385723218564234288701135408411858006264422820386624001021560041288977359906087656263911432459556137301565338486205591250000
927,40.3241288702914604521863988070106845930392095826344238935032097657274957859519614110960494025517717366923736541421569709238921374629203500000
777,39.61427406048462145590465812656394875033527465381836651700691899224324416735645551894930805474803206480863247413128517992031119713436888000000
629,33.76194592755506526355491877344554347213404623252381254289796235196891902562730431361147415067891229505612930833556513820186848888232523000000
862,14.08955156239596205794001058609945490746150277782253062831652018311579980088442655912488618424965360553769387059749421160396998565875216575000
959,12.67275677990122992121273726281335516266765186255688166965440374054527072453402256789600265800213230298570006299764627773834398360061981000000
1315,12.12424438691734607860553059231250815785223772861309743272665151696341489189585336395765512396916704597471541551493864233091609077632061750000
771,11.5872202068261827666797312217866844961560269551670049252946035515981685190581310712500420334913622043176741887215214468173346107797654750000
1294,9.5954721648700469252212132737455727658225258868594576997426776208063332739633201825097867876193485421154116816852632679063877984097667250000
774,8.28072708010430448798983061030404868253844242201171079758557850559963241089416349363112294771727671081446174187456687960579284767312227225000
