author_id,score
621,571.641190003366856020184060647715067962701222629957515447110371896532781264656608265425795878359582877198513627217737443429296740255527620490302924638093740561604061948954160843750000000
848,342.855894060619501779595994545464440153460592425164984198929579875910958118109609116147956114390062121056487510294586152148514083195363303439067843162902950311288324621620518656250000000
809,326.5121269781071753125325202520972451775023414601470361408697847516287795287380273247081928611567039381504546171825364841682861968799083791879285890354174707916995795782000191859375000000
826,225.9221190442897877783011787172872126600005618526660837375751173680561247718716355660443089924944969988794444062579608250380879543261010352837209048571079374779978762528745891750000000000
1251,182.3863619297986346525243088667151913909785563799515914191226528912997065549701353581371413403837136232583411468334268834393012605979124441667121942555806234780543056353681469203125000000
998,158.3420936270842561601326956208827928645232037847305838614446715947563574935395959486104264693995267052647745045563760113805209893088830583391609486146019935045281238390296434406250000000
835,119.9047369288077745862662644682073033688242631184135363656364734955938022789135052544729834629435031587205297446881733535150610653464579506012171322484107539544736861866422360078125000000
629,91.9751801331677340203137006904216383740816095669309218524646420745560086908618674282893030040256388354475635682542109171120832862325611422609666922043364161024662701265072691500000000000
652,68.3041276529314835828607725628680056886586230054821349190030184511899194018702843904588551222517371571497998728434166254548254184503006424067493684696534889168107966827025922062500000000
873,64.5008100129335770939169881556077526393684565765011267476846432048385846021841513973557264035888051177365260477747497715718871563969961395523037247380869515274170801783558796906250000000
