author_id,score
1102,371.89242888260984543487788375659730908877910171859363424448417644363494163104085934137199149643413080002254203045697600036497663677145267781844143539646828400833465031480319958302782768816000
666,149.49086918140753703936517796674954326161843294128651988911616744385238723764347470455198675804947339317332947275441924760523756120615993965993796919808081008540534611929194295841703457476480
842,105.38159586810391983148985431930308256503588874224692232275206028169324213390297536591363365558128812676434366483168713348281556419534031410557328283584326722836219412523840022363843515450880
870,90.50566415063003406883917493473742826014762414757511146846199561944592844276040867703310239676953499142747655242109668347069905141271361354600681150501403709439592932886323302594527757825920
959,86.25497543682631692349372295067920668749029033992275512885160130574417813348031692530515642652425936398955138102906011296298649348050699555896503626798174824238983032149509741733203548512640
646,86.12939026705584255500478662238460787784227091707180509721869975424507704694527672396415854476378047745716643252083272592750496447753468727638552977773800357750612003908752979003838446624640
798,57.00618097643195211283406577588252345705674600348879160405772095060664333033172412010015656227242648056605439749732654374412629444195507342432321192556458114901755269902749223406904116255360
862,54.18248726594824643089207538144856144662904385923666116237441521063197024964964037340890824600017388822095225246259065273051349174780668847586144227582988769702560434331129465640622236135680
791,47.12380802945465045633386596185557453835539874862630600355829168022512549206258053748696418656608877526251029059945217769456276390969832670783038762473003057125146318524471719206173608473280
915,39.56640184355489158113397741482916577278210656007093872231809438890926799562254211913049155942590421948456199755073065688171076165574070364638175660915419704990078483053790601552471811397120
