author_id,score
835,362.571814505613511489487808802951894599504999492159988267868886463431504094983192198591835277591391240380848406756213490093346143595249367817750000000
629,60.589664949235406620282859807987799385438805968057583921339186539083023914087488908817350032601919284026457603071459998208207563584967128826000000000
621,29.102922335520211641329441612162460668856716650420064077104551710479993683875905451647004814041980294858128361024617632615825172143978028179218750000
849,14.037269935267409910048811016215016774718935936872153189490918162381691511061649329952532312904497145692975152132195988013463750443705000589609375000
624,11.599339972451335229396632870691397002676027729528781607486911944199787700553852205998237636604421735956222069204143093380091888546415375091000000000
829,10.937328631635419382205684258906036903782596040848572525897380797218389096514635302744641583205695256746178826265238470210036528466493362915937500000
780,8.65134039146459653832797735921140646519614656525786908076436434301450961246783902608474369261581280499406584385409791452906426701957397802687500000
1251,7.720581242579331478367794040649773195837005993506944542097584998909214207336989749561075144331615862350552753370579992396683956674912685016625000000
998,5.7994970989100468051122360167573060452955425851842569691264934569525854006456269370677754643166992155803362548979062891588612894999555659108476562500
839,5.1324229514060059404072835807812875375151252947507069937018796999809768823511456917296857714486285835479536858273433079688894208872160635519218750000
